games_idx,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V Runs Allowed,H Runs Allowed,Home Wins?,Prediction Correct?
263,20100424,LAN,NL,WAS,NL,4,3,kersc001,stamc001,False,1,-1,999.0,999.0,True,False
264,20100425,NYA,AL,ANA,AL,4,8,vazqj001,kazms001,True,-4,4,999.0,999.0,True,True
265,20100425,BAL,AL,BOS,AL,7,6,hernd002,waket001,False,1,-1,999.0,999.0,True,False
266,20100425,SEA,AL,CHA,AL,2,3,vargj001,dankj001,True,-1,1,999.0,999.0,True,True
267,20100425,MIN,AL,KCA,AL,3,4,slowk001,bannb001,True,-1,1,999.0,999.0,True,True
268,20100425,CLE,AL,OAK,AL,0,11,mastj001,gonzg003,True,-11,11,999.0,999.0,True,True
269,20100425,TOR,AL,TBA,AL,0,6,morrb001,pricd001,True,-6,6,999.0,999.0,True,True
270,20100425,DET,AL,TEX,AL,4,8,porcr001,lewic001,True,-4,4,999.0,999.0,True,True
271,20100425,PHI,NL,ARI,NL,6,8,kendk001,loper001,True,-2,2,999.0,999.0,True,True
272,20100425,SDN,NL,CIN,NL,4,5,richc002,bailh001,True,-1,1,999.0,999.0,True,True
273,20100425,MIA,NL,COL,NL,4,8,volsc001,delaj001,True,-4,4,999.0,999.0,True,True
274,20100425,PIT,NL,HOU,NL,3,10,mortc002,myerb001,True,-7,7,999.0,999.0,True,True
275,20100425,CHN,NL,MIL,NL,12,2,wellr001,bushd001,False,10,-10,999.0,999.0,True,False
276,20100425,ATL,NL,NYN,NL,0,1,hanst001,pelfm001,True,-1,1,999.0,999.0,True,True
277,20100425,SLN,NL,SFN,NL,2,0,pennb002,cainm001,False,2,-2,999.0,999.0,True,False
278,20100425,LAN,NL,WAS,NL,0,1,billc001,olses001,True,-1,1,999.0,999.0,True,True
279,20100426,CLE,AL,ANA,AL,2,5,huffd001,weavj003,True,-3,3,999.0,999.0,True,True
280,20100426,SEA,AL,KCA,AL,1,3,hernf002,davik002,True,-2,2,999.0,999.0,True,True
281,20100426,DET,AL,TEX,AL,8,6,bondj001,harrm001,False,2,-2,999.0,999.0,True,False
282,20100426,BOS,AL,TOR,AL,13,12,beckj002,eveld001,False,1,-1,999.0,999.0,True,False
283,20100426,WAS,NL,CHN,NL,3,4,lannj001,silvc001,True,-1,1,999.0,999.0,True,True
284,20100426,ARI,NL,COL,NL,5,3,hared001,hammj002,False,2,-2,999.0,999.0,True,False
285,20100426,SDN,NL,MIA,NL,1,10,latom001,johnj009,True,-9,9,999.0,999.0,True,True
286,20100426,PIT,NL,MIL,NL,3,17,dukez001,gally001,True,-14,14,999.0,999.0,True,True
287,20100426,PHI,NL,SFN,NL,1,5,hallr001,sancj002,True,-4,4,999.0,999.0,True,True
288,20100426,ATL,NL,SLN,NL,3,4,hudst001,lohsk001,True,-1,1,999.0,999.0,True,True
289,20100427,CLE,AL,ANA,AL,9,2,talbm001,saunj001,False,7,-7,999.0,999.0,True,False
290,20100427,NYA,AL,BAL,AL,4,5,hughp001,millk004,True,-1,1,999.0,999.0,True,True
291,20100427,MIN,AL,DET,AL,2,0,lirif001,verlj001,False,2,-2,999.0,999.0,True,False
292,20100427,SEA,AL,KCA,AL,3,2,sneli001,greiz001,False,1,-1,999.0,999.0,True,False
293,20100427,OAK,AL,TBA,AL,6,8,sheeb001,daviw001,True,-2,2,999.0,999.0,True,True
294,20100427,CHA,AL,TEX,AL,2,4,buehm001,wilsc004,True,-2,2,999.0,999.0,True,True
295,20100427,BOS,AL,TOR,AL,2,1,buchc001,marcs001,False,1,-1,999.0,999.0,True,False
296,20100427,WAS,NL,CHN,NL,3,1,hernl003,gorzt001,False,2,-2,999.0,999.0,True,False
297,20100427,ARI,NL,COL,NL,1,12,jacke001,jimeu001,True,-11,11,999.0,999.0,True,True
298,20100427,SDN,NL,MIA,NL,4,1,garlj001,sanca004,False,3,-3,999.0,999.0,True,False
299,20100427,CIN,NL,HOU,NL,6,2,haraa001,norrb001,False,4,-4,999.0,999.0,True,False
300,20100427,PIT,NL,MIL,NL,7,3,karsj001,wolfr001,False,4,-4,999.0,999.0,True,False
301,20100427,LAN,NL,NYN,NL,0,4,kuroh001,santj003,True,-4,4,999.0,999.0,True,True
302,20100427,LAN,NL,NYN,NL,5,10,haegc001,pereo002,True,-5,5,999.0,999.0,True,True
303,20100427,PHI,NL,SFN,NL,2,6,moyej001,wellt002,True,-4,4,999.0,999.0,True,True
304,20100427,ATL,NL,SLN,NL,4,5,lowed001,carpc002,True,-1,1,999.0,999.0,True,True
305,20100428,CLE,AL,ANA,AL,3,4,westj001,sante001,True,-1,1,999.0,999.0,True,True
306,20100428,NYA,AL,BAL,AL,8,3,sabac001,guthj001,False,5,-5,999.0,999.0,True,False
307,20100428,MIN,AL,DET,AL,6,11,bakes002,schem001,True,-5,5,999.0,999.0,True,True
308,20100428,SEA,AL,KCA,AL,6,5,rowlr002,mechg001,False,1,-1,999.0,999.0,True,False
309,20100428,OAK,AL,TBA,AL,3,10,bradd002,shiej002,True,-7,7,999.0,999.0,True,True
310,20100428,CHA,AL,TEX,AL,5,6,peavj001,hardr001,True,-1,1,999.0,999.0,True,True
311,20100428,BOS,AL,TOR,AL,2,0,lestj001,cecib001,False,2,-2,999.0,999.0,True,False
312,20100428,WAS,NL,CHN,NL,3,2,atill001,dempr002,False,1,-1,999.0,999.0,True,False
313,20100428,ARI,NL,COL,NL,12,11,bensk001,smitg002,False,1,-1,999.0,999.0,True,False
314,20100428,SDN,NL,MIA,NL,6,4,corrk001,roben001,False,2,-2,999.0,999.0,True,False
315,20100428,CIN,NL,HOU,NL,6,4,leakm001,paulf001,False,2,-2,999.0,999.0,True,False
316,20100428,PIT,NL,MIL,NL,6,5,mahop002,narvc001,False,1,-1,999.0,999.0,True,False
317,20100428,LAN,NL,NYN,NL,3,7,ely-j001,mainj001,True,-4,4,999.0,999.0,True,True
318,20100428,PHI,NL,SFN,NL,7,6,hamec001,linct001,False,1,-1,999.0,999.0,True,False
319,20100428,ATL,NL,SLN,NL,0,6,kawak001,garcj004,True,-6,6,999.0,999.0,True,True
320,20100429,NYA,AL,BAL,AL,4,0,burna001,matub001,False,4,-4,999.0,999.0,True,False
321,20100429,MIN,AL,DET,AL,0,3,pavac001,willd003,True,-3,3,999.0,999.0,True,True
322,20100429,KCA,AL,TBA,AL,1,11,hochl001,garzm001,True,-10,10,999.0,999.0,True,True
323,20100429,CHA,AL,TEX,AL,7,5,floyg001,felds001,False,2,-2,999.0,999.0,True,False
324,20100429,OAK,AL,TOR,AL,3,6,duchj001,romer002,True,-3,3,999.0,999.0,True,True
325,20100429,ARI,NL,CHN,NL,13,5,kenni001,lillt001,False,8,-8,999.0,999.0,True,False
326,20100429,CIN,NL,HOU,NL,4,2,arrob001,oswar001,False,2,-2,999.0,999.0,True,False
327,20100429,PIT,NL,LAN,NL,2,0,burrb001,kersc001,False,2,-2,999.0,999.0,True,False
328,20100429,MIL,NL,SDN,NL,0,9,david002,leblw001,True,-9,9,999.0,999.0,True,True
329,20100429,ATL,NL,SLN,NL,4,10,jurrj001,waina001,True,-6,6,999.0,999.0,True,True
330,20100430,BOS,AL,BAL,AL,4,5,lackj001,hernd002,True,-1,1,999.0,999.0,True,True
331,20100430,MIN,AL,CLE,AL,9,3,slowk001,carmf001,False,6,-6,999.0,999.0,True,False
332,20100430,ANA,AL,DET,AL,6,10,pinej001,porcr001,True,-4,4,999.0,999.0,True,True
333,20100430,CHA,AL,NYA,AL,4,6,garcf002,petta001,True,-2,2,999.0,999.0,True,True
334,20100430,TEX,AL,SEA,AL,2,0,lewic001,lee-c003,False,2,-2,999.0,999.0,True,False
335,20100430,KCA,AL,TBA,AL,3,2,bannb001,niemj001,False,1,-1,999.0,999.0,True,False
336,20100430,OAK,AL,TOR,AL,2,10,cahit001,morrb001,True,-8,8,999.0,999.0,True,True
337,20100430,HOU,NL,ATL,NL,2,4,myerb001,hanst001,True,-2,2,999.0,999.0,True,True
338,20100430,ARI,NL,CHN,NL,5,11,loper001,wellr001,True,-6,6,999.0,999.0,True,True
339,20100430,WAS,NL,MIA,NL,7,1,olses001,nolar001,False,6,-6,999.0,999.0,True,False
340,20100430,PIT,NL,LAN,NL,2,6,mortc002,billc001,True,-4,4,999.0,999.0,True,True
341,20100430,NYN,NL,PHI,NL,9,1,niesj001,kendk001,False,8,-8,999.0,999.0,True,False
342,20100430,MIL,NL,SDN,NL,0,3,bushd001,richc002,True,-3,3,999.0,999.0,True,True
343,20100430,COL,NL,SFN,NL,2,5,cooka002,zitob001,True,-3,3,999.0,999.0,True,True
344,20100430,CIN,NL,SLN,NL,3,2,cuetj001,pennb002,False,1,-1,999.0,999.0,True,False
345,20100501,BOS,AL,BAL,AL,9,12,matsd001,bergb002,True,-3,3,999.0,999.0,True,True
346,20100501,MIN,AL,CLE,AL,4,5,mansj001,mastj001,True,-1,1,999.0,999.0,True,True
347,20100501,ANA,AL,DET,AL,2,3,kazms001,bondj001,True,-1,1,999.0,999.0,True,True
348,20100501,CHA,AL,NYA,AL,7,6,dankj001,vazqj001,False,1,-1,999.0,999.0,True,False
349,20100501,TEX,AL,SEA,AL,6,3,harrm001,hernf002,False,3,-3,999.0,999.0,True,False
350,20100501,KCA,AL,TBA,AL,4,2,davik002,pricd001,False,2,-2,999.0,999.0,True,False
351,20100501,OAK,AL,TOR,AL,4,3,gonzg003,eveld001,False,1,-1,999.0,999.0,True,False
352,20100501,HOU,NL,ATL,NL,1,10,rodrw002,hudst001,True,-9,9,999.0,999.0,True,True
353,20100501,ARI,NL,CHN,NL,5,7,hared001,silvc001,True,-2,2,999.0,999.0,True,True
354,20100501,WAS,NL,MIA,NL,1,7,stamc001,volsc001,True,-6,6,999.0,999.0,True,True
355,20100501,PIT,NL,LAN,NL,1,5,dukez001,monac001,True,-4,4,999.0,999.0,True,True
356,20100501,NYN,NL,PHI,NL,0,10,pelfm001,hallr001,True,-10,10,999.0,999.0,True,True
357,20100501,MIL,NL,SDN,NL,2,1,gally001,latom001,False,1,-1,999.0,999.0,True,False
358,20100501,COL,NL,SFN,NL,1,6,rogee002,cainm001,True,-5,5,999.0,999.0,True,True
359,20100501,CIN,NL,SLN,NL,3,6,bailh001,lohsk001,True,-3,3,999.0,999.0,True,True
360,20100502,BOS,AL,BAL,AL,2,3,beckj002,millk004,True,-1,1,999.0,999.0,True,True
361,20100502,MIN,AL,CLE,AL,8,3,lirif001,huffd001,False,5,-5,999.0,999.0,True,False
362,20100502,ANA,AL,DET,AL,1,5,weavj003,verlj001,True,-4,4,999.0,999.0,True,True
363,20100502,CHA,AL,NYA,AL,3,12,buehm001,hughp001,True,-9,9,999.0,999.0,True,True
364,20100502,TEX,AL,SEA,AL,3,1,wilsc004,fistd001,False,2,-2,999.0,999.0,True,False
365,20100502,KCA,AL,TBA,AL,0,1,greiz001,daviw001,True,-1,1,999.0,999.0,True,True
366,20100502,OAK,AL,TOR,AL,3,9,sheeb001,marcs001,True,-6,6,999.0,999.0,True,True
367,20100502,HOU,NL,ATL,NL,1,7,norrb001,lowed001,True,-6,6,999.0,999.0,True,True
368,20100502,ARI,NL,CHN,NL,5,10,jacke001,gorzt001,True,-5,5,999.0,999.0,True,True
369,20100502,WAS,NL,MIA,NL,3,9,lannj001,johnj009,True,-6,6,999.0,999.0,True,True
370,20100502,PIT,NL,LAN,NL,3,9,karsj001,kuroh001,True,-6,6,999.0,999.0,True,True
371,20100502,NYN,NL,PHI,NL,5,11,santj003,moyej001,True,-6,6,999.0,999.0,True,True
372,20100502,MIL,NL,SDN,NL,0,8,wolfr001,garlj001,True,-8,8,999.0,999.0,True,True
373,20100502,COL,NL,SFN,NL,4,1,chacj001,sancj002,False,3,-3,999.0,999.0,True,False
374,20100502,CIN,NL,SLN,NL,0,6,haraa001,carpc002,True,-6,6,999.0,999.0,True,True
375,20100503,ANA,AL,BOS,AL,8,17,saunj001,buchc001,True,-9,9,999.0,999.0,True,True
376,20100503,KCA,AL,CHA,AL,1,5,mechg001,peavj001,True,-4,4,999.0,999.0,True,True
377,20100503,TOR,AL,CLE,AL,5,1,cecib001,talbm001,False,4,-4,999.0,999.0,True,False
378,20100503,DET,AL,MIN,AL,4,10,schem001,bakes002,True,-6,6,999.0,999.0,True,True
379,20100503,BAL,AL,NYA,AL,1,4,guthj001,sabac001,True,-3,3,999.0,999.0,True,True
380,20100503,TEX,AL,OAK,AL,4,2,hardr001,bradd002,False,2,-2,999.0,999.0,True,False
381,20100503,NYN,NL,CIN,NL,2,3,pereo002,leakm001,True,-1,1,999.0,999.0,True,True
382,20100503,ARI,NL,HOU,NL,9,1,valdc003,paulf001,False,8,-8,999.0,999.0,True,False
383,20100503,SLN,NL,PHI,NL,6,3,garcj004,blanj001,False,3,-3,999.0,999.0,True,False
384,20100503,COL,NL,SDN,NL,5,2,jimeu001,corrk001,False,3,-3,999.0,999.0,True,False
385,20100504,ANA,AL,BOS,AL,1,5,sante001,lestj001,True,-4,4,999.0,999.0,True,True
386,20100504,KCA,AL,CHA,AL,7,2,hochl001,floyg001,False,5,-5,999.0,999.0,True,False
387,20100504,TOR,AL,CLE,AL,8,5,romer002,westj001,False,3,-3,999.0,999.0,True,False
388,20100504,DET,AL,MIN,AL,3,4,willd003,blacn001,True,-1,1,999.0,999.0,True,True
389,20100504,BAL,AL,NYA,AL,1,4,matub001,burna001,True,-3,3,999.0,999.0,True,True
390,20100504,TEX,AL,OAK,AL,6,7,felds001,mazzv001,True,-1,1,999.0,999.0,True,True
391,20100504,TBA,AL,SEA,AL,5,2,shiej002,vargj001,False,3,-3,999.0,999.0,True,False
392,20100504,NYN,NL,CIN,NL,5,4,mainj001,arrob001,False,1,-1,999.0,999.0,True,False
393,20100504,SFN,NL,MIA,NL,9,6,linct001,sanca004,False,3,-3,999.0,999.0,True,False
394,20100504,ARI,NL,HOU,NL,1,0,kenni001,oswar001,False,1,-1,999.0,999.0,True,False
395,20100504,MIL,NL,LAN,NL,11,6,narvc001,kersc001,False,5,-5,999.0,999.0,True,False
396,20100504,SLN,NL,PHI,NL,1,2,waina001,hamec001,True,-1,1,999.0,999.0,True,True
397,20100504,CHN,NL,PIT,NL,2,3,dempr002,mahop002,True,-1,1,999.0,999.0,True,True
398,20100504,COL,NL,SDN,NL,2,3,smitg002,leblw001,True,-1,1,999.0,999.0,True,True
399,20100504,ATL,NL,WAS,NL,3,6,kawak001,hernl003,True,-3,3,999.0,999.0,True,True
400,20100505,ANA,AL,BOS,AL,1,3,pinej001,lackj001,True,-2,2,999.0,999.0,True,True
401,20100505,KCA,AL,CHA,AL,2,9,bannb001,garcf002,True,-7,7,999.0,999.0,True,True
402,20100505,TOR,AL,CLE,AL,5,4,morrb001,carmf001,False,1,-1,999.0,999.0,True,False
403,20100505,DET,AL,MIN,AL,4,5,porcr001,slowk001,True,-1,1,999.0,999.0,True,True
404,20100505,BAL,AL,NYA,AL,5,7,hernd002,petta001,True,-2,2,999.0,999.0,True,True
405,20100505,TEX,AL,OAK,AL,1,4,lewic001,cahit001,True,-3,3,999.0,999.0,True,True
406,20100505,TBA,AL,SEA,AL,8,3,garzm001,lee-c003,False,5,-5,999.0,999.0,True,False
407,20100505,NYN,NL,CIN,NL,4,5,niesj001,cuetj001,True,-1,1,999.0,999.0,True,True
408,20100505,SFN,NL,MIA,NL,3,2,zitob001,roben001,False,1,-1,999.0,999.0,True,False
409,20100505,ARI,NL,HOU,NL,2,4,loper001,myerb001,True,-2,2,999.0,999.0,True,True
410,20100505,MIL,NL,LAN,NL,11,3,david002,billc001,False,8,-8,999.0,999.0,True,False
411,20100505,SLN,NL,PHI,NL,0,4,pennb002,kendk001,True,-4,4,999.0,999.0,True,True
412,20100505,CHN,NL,PIT,NL,2,4,lillt001,mortc002,True,-2,2,999.0,999.0,True,True
413,20100505,COL,NL,SDN,NL,6,5,cooka002,richc002,False,1,-1,999.0,999.0,True,False
414,20100505,ATL,NL,WAS,NL,7,6,hanst001,atill001,False,1,-1,999.0,999.0,True,False
415,20100506,ANA,AL,BOS,AL,6,11,kazms001,matsd001,True,-5,5,999.0,999.0,True,True
416,20100506,TOR,AL,CHA,AL,2,0,eveld001,dankj001,False,2,-2,999.0,999.0,True,False
417,20100506,BAL,AL,MIN,AL,2,0,bergb002,pavac001,False,2,-2,999.0,999.0,True,False
418,20100506,TBA,AL,SEA,AL,8,0,niemj001,rowlr002,False,8,-8,999.0,999.0,True,False
419,20100506,KCA,AL,TEX,AL,12,13,davik002,harrm001,True,-1,1,999.0,999.0,True,True
420,20100506,SFN,NL,MIA,NL,6,3,cainm001,nolar001,False,3,-3,999.0,999.0,True,False
421,20100506,ARI,NL,HOU,NL,6,3,hared001,rodrw002,False,3,-3,999.0,999.0,True,False
422,20100506,MIL,NL,LAN,NL,3,7,bushd001,ely-j001,True,-4,4,999.0,999.0,True,True
423,20100506,SLN,NL,PHI,NL,2,7,lohsk001,hallr001,True,-5,5,999.0,999.0,True,True
424,20100506,CHN,NL,PIT,NL,1,11,wellr001,burrb001,True,-10,10,999.0,999.0,True,True
425,20100506,ATL,NL,WAS,NL,2,3,hudst001,olses001,True,-1,1,999.0,999.0,True,True
426,20100507,NYA,AL,BOS,AL,10,3,hughp001,beckj002,False,7,-7,999.0,999.0,True,False
427,20100507,TOR,AL,CHA,AL,7,4,marcs001,buehm001,False,3,-3,999.0,999.0,True,False
428,20100507,TBA,AL,OAK,AL,4,1,pricd001,gonzg003,False,3,-3,999.0,999.0,True,False
429,20100507,ANA,AL,SEA,AL,8,0,weavj003,hernf002,False,8,-8,999.0,999.0,True,False
430,20100507,KCA,AL,TEX,AL,1,4,greiz001,wilsc004,True,-3,3,999.0,999.0,True,True
431,20100507,MIL,NL,ARI,NL,3,2,gally001,jacke001,False,1,-1,999.0,999.0,True,False
432,20100507,CHN,NL,CIN,NL,14,7,silvc001,bailh001,False,7,-7,999.0,999.0,True,False
433,20100507,SDN,NL,HOU,NL,7,0,latom001,norrb001,False,7,-7,999.0,999.0,True,False
434,20100507,COL,NL,LAN,NL,5,6,rogee002,kuroh001,True,-1,1,999.0,999.0,True,True
435,20100507,SFN,NL,NYN,NL,4,6,sancj002,pelfm001,True,-2,2,999.0,999.0,True,True
436,20100507,ATL,NL,PHI,NL,0,7,lowed001,moyej001,True,-7,7,999.0,999.0,True,True
437,20100507,SLN,NL,PIT,NL,4,3,carpc002,dukez001,False,1,-1,999.0,999.0,True,False
438,20100507,MIA,NL,WAS,NL,4,2,volsc001,stamc001,False,2,-2,999.0,999.0,True,False
439,20100508,NYA,AL,BOS,AL,14,3,sabac001,buchc001,False,11,-11,999.0,999.0,True,False
440,20100508,TOR,AL,CHA,AL,3,7,cecib001,peavj001,True,-4,4,999.0,999.0,True,True
441,20100508,DET,AL,CLE,AL,6,4,verlj001,mastj001,False,2,-2,999.0,999.0,True,False
442,20100508,BAL,AL,MIN,AL,7,3,guthj001,lirif001,False,4,-4,999.0,999.0,True,False
443,20100508,BAL,AL,MIN,AL,1,6,millk004,bakes002,True,-5,5,999.0,999.0,True,True
444,20100508,TBA,AL,OAK,AL,2,4,daviw001,sheeb001,True,-2,2,999.0,999.0,True,True
445,20100508,ANA,AL,SEA,AL,4,3,saunj001,fistd001,False,1,-1,999.0,999.0,True,False
446,20100508,KCA,AL,TEX,AL,2,3,mechg001,hardr001,True,-1,1,999.0,999.0,True,True
447,20100508,MIL,NL,ARI,NL,17,3,wolfr001,valdc003,False,14,-14,999.0,999.0,True,False
448,20100508,CHN,NL,CIN,NL,2,14,gorzt001,haraa001,True,-12,12,999.0,999.0,True,True
449,20100508,SDN,NL,HOU,NL,2,1,garlj001,paulf001,False,1,-1,999.0,999.0,True,False
450,20100508,COL,NL,LAN,NL,8,0,chacj001,haegc001,False,8,-8,999.0,999.0,True,False
451,20100508,SFN,NL,NYN,NL,4,5,wellt002,santj003,True,-1,1,999.0,999.0,True,True
452,20100508,ATL,NL,PHI,NL,4,1,medlk001,blanj001,False,3,-3,999.0,999.0,True,False
453,20100508,SLN,NL,PIT,NL,0,2,garcj004,karsj001,True,-2,2,999.0,999.0,True,True
454,20100508,MIA,NL,WAS,NL,4,5,johnj009,chicm001,True,-1,1,999.0,999.0,True,True
455,20100509,NYA,AL,BOS,AL,3,9,burna001,lestj001,True,-6,6,999.0,999.0,True,True
456,20100509,TOR,AL,CHA,AL,9,7,romer002,floyg001,False,2,-2,999.0,999.0,True,False
457,20100509,DET,AL,CLE,AL,4,7,schem001,talbm001,True,-3,3,999.0,999.0,True,True
458,20100509,BAL,AL,MIN,AL,0,6,matub001,blacn001,True,-6,6,999.0,999.0,True,True
459,20100509,TBA,AL,OAK,AL,0,4,shiej002,bradd002,True,-4,4,999.0,999.0,True,True
460,20100509,ANA,AL,SEA,AL,1,8,sante001,vargj001,True,-7,7,999.0,999.0,True,True
461,20100509,KCA,AL,TEX,AL,4,6,hochl001,felds001,True,-2,2,999.0,999.0,True,True
462,20100509,MIL,NL,ARI,NL,6,1,narvc001,kenni001,False,5,-5,999.0,999.0,True,False
463,20100509,CHN,NL,CIN,NL,3,5,dempr002,leakm001,True,-2,2,999.0,999.0,True,True
464,20100509,SDN,NL,HOU,NL,3,4,staut001,oswar001,True,-1,1,999.0,3.0,True,True
465,20100509,COL,NL,LAN,NL,0,2,jimeu001,kersc001,True,-2,2,999.0,999.0,True,True
466,20100509,SFN,NL,NYN,NL,6,5,linct001,pereo002,False,1,-1,999.0,999.0,True,False
467,20100509,ATL,NL,PHI,NL,3,5,kawak001,hamec001,True,-2,2,999.0,999.0,True,True
468,20100509,SLN,NL,PIT,NL,11,4,waina001,mahop002,False,7,-7,999.0,999.0,True,False
469,20100509,MIA,NL,WAS,NL,2,3,sanca004,hernl003,True,-1,1,999.0,999.0,True,True
470,20100510,TBA,AL,ANA,AL,4,5,garzm001,pinej001,True,-1,1,999.0,999.0,True,True
471,20100510,TOR,AL,BOS,AL,6,7,morrb001,lackj001,True,-1,1,999.0,999.0,True,True
472,20100510,NYA,AL,DET,AL,4,5,mitrs001,thomb001,True,-1,1,999.0,999.0,True,True
473,20100510,LAN,NL,ARI,NL,7,3,billc001,loper001,False,4,-4,999.0,999.0,True,False
474,20100510,MIA,NL,CHN,NL,4,2,roben001,lillt001,False,2,-2,999.0,999.0,True,False
475,20100510,PHI,NL,COL,NL,9,5,kendk001,smitg002,False,4,-4,999.0,999.0,True,False
476,20100510,ATL,NL,MIL,NL,8,2,hanst001,david002,False,6,-6,999.0,999.0,True,False
477,20100510,WAS,NL,NYN,NL,3,2,atill001,mainj001,False,1,-1,999.0,999.0,True,False
478,20100510,CIN,NL,PIT,NL,2,1,arrob001,ohler001,False,1,-1,999.0,999.0,True,False
479,20100511,TBA,AL,ANA,AL,7,2,niemj001,kazms001,False,5,-5,999.0,999.0,True,False
480,20100511,SEA,AL,BAL,AL,5,1,lee-c003,hernd002,False,4,-4,999.0,999.0,True,False
481,20100511,TOR,AL,BOS,AL,1,6,eveld001,matsd001,True,-5,5,999.0,999.0,True,True
482,20100511,CLE,AL,KCA,AL,8,2,westj001,bannb001,False,6,-6,999.0,999.0,True,False
483,20100511,CHA,AL,MIN,AL,5,2,garcf002,slowk001,False,3,-3,999.0,999.0,True,False
484,20100511,OAK,AL,TEX,AL,7,6,cahit001,lewic001,False,1,-1,999.0,999.0,True,False
485,20100511,LAN,NL,ARI,NL,13,3,ely-j001,hared001,False,10,-10,999.0,999.0,True,False
486,20100511,MIA,NL,CHN,NL,3,2,nolar001,wellr001,False,1,-1,999.0,999.0,True,False
487,20100511,ATL,NL,MIL,NL,11,3,hudst001,bushd001,False,8,-8,999.0,999.0,True,False
488,20100511,WAS,NL,NYN,NL,6,8,olses001,niesj001,True,-2,2,999.0,999.0,True,True
489,20100511,CIN,NL,PIT,NL,9,0,cuetj001,mortc002,False,9,-9,999.0,999.0,True,False
490,20100511,SDN,NL,SFN,NL,3,2,leblw001,zitob001,False,1,-1,999.0,999.0,True,False
491,20100511,HOU,NL,SLN,NL,6,3,myerb001,pennb002,False,3,-3,999.0,999.0,True,False
492,20100512,TBA,AL,ANA,AL,4,3,pricd001,weavj003,False,1,-1,999.0,999.0,True,False
493,20100512,SEA,AL,BAL,AL,2,5,rowlr002,bergb002,True,-3,3,999.0,999.0,True,True
494,20100512,TOR,AL,BOS,AL,3,2,marcs001,waket001,False,1,-1,999.0,999.0,True,False
495,20100512,NYA,AL,DET,AL,0,2,vazqj001,porcr001,True,-2,2,999.0,999.0,True,True
496,20100512,NYA,AL,DET,AL,8,0,hughp001,bondj001,False,8,-8,999.0,999.0,True,False
497,20100512,CLE,AL,KCA,AL,4,0,carmf001,davik002,False,4,-4,999.0,999.0,True,False
498,20100512,CHA,AL,MIN,AL,2,3,dankj001,pavac001,True,-1,1,999.0,999.0,True,True
499,20100512,OAK,AL,TEX,AL,1,10,gonzg003,holld003,True,-9,9,999.0,999.0,True,True
500,20100512,LAN,NL,ARI,NL,6,3,kuroh001,jacke001,False,3,-3,999.0,999.0,True,False
501,20100512,MIA,NL,CHN,NL,3,4,volsc001,silvc001,True,-1,1,999.0,999.0,True,True
502,20100512,PHI,NL,COL,NL,3,4,hallr001,cooka002,True,-1,1,999.0,999.0,True,True
503,20100512,ATL,NL,MIL,NL,9,2,lowed001,gally001,False,7,-7,999.0,999.0,True,False
504,20100512,WAS,NL,NYN,NL,6,4,stamc001,pelfm001,False,2,-2,999.0,999.0,True,False
505,20100512,CIN,NL,PIT,NL,5,0,bailh001,dukez001,False,5,-5,999.0,999.0,True,False
506,20100512,SDN,NL,SFN,NL,5,2,richc002,cainm001,False,3,-3,999.0,999.0,True,False
507,20100512,HOU,NL,SLN,NL,9,6,rodrw002,lohsk001,False,3,-3,999.0,999.0,True,False
508,20100513,SEA,AL,BAL,AL,5,6,hernf002,millk004,True,-1,1,999.0,999.0,True,True
509,20100513,NYA,AL,DET,AL,0,6,sabac001,verlj001,True,-6,6,3.8,999.0,False,False
510,20100513,CLE,AL,KCA,AL,4,6,huffd001,greiz001,True,-2,2,999.0,999.0,True,True
511,20100513,OAK,AL,TEX,AL,1,2,sheeb001,wilsc004,True,-1,1,999.0,999.0,True,True
512,20100513,WAS,NL,COL,NL,14,6,lannj001,chacj001,False,8,-8,999.0,999.0,True,False
513,20100513,NYN,NL,MIA,NL,1,2,santj003,johnj009,True,-1,1,999.0,999.0,True,True
514,20100513,SDN,NL,SFN,NL,1,0,latom001,sancj002,False,1,-1,999.0,999.0,True,False
515,20100513,HOU,NL,SLN,NL,4,1,norrb001,carpc002,False,3,-3,999.0,999.0,True,False
516,20100514,OAK,AL,ANA,AL,0,4,bradd002,saunj001,True,-4,4,999.0,999.0,True,True
517,20100514,CLE,AL,BAL,AL,1,8,mastj001,guthj001,True,-7,7,999.0,999.0,True,True
518,20100514,BOS,AL,DET,AL,7,2,buchc001,schem001,False,5,-5,999.0,999.0,True,False
519,20100514,CHA,AL,KCA,AL,1,6,buehm001,mechg001,True,-5,5,999.0,999.0,True,True
520,20100514,MIN,AL,NYA,AL,4,8,bakes002,burna001,True,-4,4,999.0,999.0,True,True
521,20100514,SEA,AL,TBA,AL,4,3,fistd001,daviw001,False,1,-1,999.0,999.0,True,False
522,20100514,TEX,AL,TOR,AL,10,16,hardr001,cecib001,True,-6,6,999.0,999.0,True,True
523,20100514,ARI,NL,ATL,NL,5,6,kenni001,kawak001,True,-1,1,999.0,999.0,True,True
524,20100514,PIT,NL,CHN,NL,10,6,burrb001,gorzt001,False,4,-4,999.0,999.0,True,False
525,20100514,SLN,NL,CIN,NL,4,3,garcj004,haraa001,False,1,-1,999.0,999.0,True,False
