,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V NP Avg,H NP Avg
50,20100409,CLE,AL,DET,AL,2,5,huffd001,porcr001,True,-3,3,,
65,20100410,CLE,AL,DET,AL,2,4,talbm001,bondj001,True,-2,2,,
80,20100411,CLE,AL,DET,AL,8,9,westj001,verlj001,True,-1,1,,
94,20100412,KCA,AL,DET,AL,10,5,hochl001,schem001,False,5,-5,,
105,20100413,KCA,AL,DET,AL,5,6,bannb001,willd003,True,-1,1,,
115,20100414,KCA,AL,DET,AL,7,3,davik002,porcr001,False,4,-4,,
291,20100427,MIN,AL,DET,AL,2,0,lirif001,verlj001,False,2,-2,1.7,
307,20100428,MIN,AL,DET,AL,6,11,bakes002,schem001,True,-5,5,2.2,
321,20100429,MIN,AL,DET,AL,0,3,pavac001,willd003,True,-3,3,1.5,
332,20100430,ANA,AL,DET,AL,6,10,pinej001,porcr001,True,-4,4,,
347,20100501,ANA,AL,DET,AL,2,3,kazms001,bondj001,True,-1,1,,0.8
362,20100502,ANA,AL,DET,AL,1,5,weavj003,verlj001,True,-4,4,,0.6
472,20100510,NYA,AL,DET,AL,4,5,mitrs001,thomb001,True,-1,1,1.8,0.8
495,20100512,NYA,AL,DET,AL,0,2,vazqj001,porcr001,True,-2,2,1.9,0.8
496,20100512,NYA,AL,DET,AL,8,0,hughp001,bondj001,False,8,-8,1.9,1.5
509,20100513,NYA,AL,DET,AL,0,6,sabac001,verlj001,True,-6,6,2.1,0.6
518,20100514,BOS,AL,DET,AL,7,2,buchc001,schem001,False,5,-5,-0.7,1.6
532,20100515,BOS,AL,DET,AL,6,7,lestj001,willd003,True,-1,1,-0.4,1.3
548,20100516,BOS,AL,DET,AL,1,5,lackj001,galaa002,True,-4,4,-0.2,0.9
576,20100518,CHA,AL,DET,AL,6,2,garcf002,porcr001,False,4,-4,-1.3,1.0
713,20100528,OAK,AL,DET,AL,5,4,sheeb001,willd003,False,1,-1,-2.9,0.2
728,20100529,OAK,AL,DET,AL,6,0,andeb004,porcr001,False,6,-6,-2.2,0.0
743,20100530,OAK,AL,DET,AL,2,10,bradd002,schem001,True,-8,8,-1.7,-1.0
756,20100531,OAK,AL,DET,AL,4,1,cahit001,verlj001,False,3,-3,-1.6,-0.3
771,20100601,CLE,AL,DET,AL,3,2,westj001,bondj001,False,1,-1,-2.1,-0.8
786,20100602,CLE,AL,DET,AL,0,3,carmf001,galaa002,True,-3,3,-1.8,-0.1
800,20100603,CLE,AL,DET,AL,6,12,huffd001,porcr001,True,-6,6,-1.4,-0.4
907,20100611,PIT,NL,DET,AL,2,6,ohler001,verlj001,True,-4,4,-2.8,0.7
922,20100612,PIT,NL,DET,AL,3,4,mahop002,bondj001,True,-1,1,-3.0,1.0
937,20100613,PIT,NL,DET,AL,3,4,karsj001,galaa002,True,-1,1,-3.2,0.7
956,20100615,WAS,NL,DET,AL,4,7,lannj001,schem001,True,-3,3,-0.4,1.2
971,20100616,WAS,NL,DET,AL,3,8,hernl003,verlj001,True,-5,5,-0.9,1.6
985,20100617,WAS,NL,DET,AL,3,8,atill001,bondj001,True,-5,5,-1.2,2.7
995,20100618,ARI,NL,DET,AL,5,7,willd003,galaa002,True,-2,2,-3.6,2.4
1010,20100619,ARI,NL,DET,AL,6,5,jacke001,porcr001,False,1,-1,-3.2,2.9
1025,20100620,ARI,NL,DET,AL,1,3,kenni001,schem001,True,-2,2,-2.6,2.9
1184,20100702,SEA,AL,DET,AL,1,7,fistd001,schem001,True,-6,6,-0.4,2.8
1199,20100703,SEA,AL,DET,AL,1,6,vargj001,verlj001,True,-5,5,-1.2,2.8
1214,20100704,SEA,AL,DET,AL,8,1,lee-c003,bondj001,False,7,-7,-1.1,2.9
1227,20100705,BAL,AL,DET,AL,9,12,millk004,oliva002,True,-3,3,-1.8,2.1
1238,20100706,BAL,AL,DET,AL,5,7,arrij001,galaa002,True,-2,2,-1.8,2.3
1253,20100707,BAL,AL,DET,AL,2,4,bergb002,schem001,True,-2,2,-1.2,2.2
1280,20100709,MIN,AL,DET,AL,3,7,lirif001,verlj001,True,-4,4,-1.6,1.9
1295,20100710,MIN,AL,DET,AL,4,7,blacn001,bondj001,True,-3,3,-2.3,1.8
1310,20100711,MIN,AL,DET,AL,6,3,pavac001,oliva002,False,3,-3,-2.4,1.9
1378,20100719,TEX,AL,DET,AL,8,6,felds001,bondj001,False,2,-2,2.1,1.7
1391,20100720,TEX,AL,DET,AL,8,0,huntt002,galaa002,False,8,-8,1.7,1.3
1406,20100721,TEX,AL,DET,AL,1,4,lewic001,schem001,True,-3,3,2.1,-0.1
1421,20100722,TOR,AL,DET,AL,2,5,romer002,verlj001,True,-3,3,1.1,-0.3
1448,20100724,TOR,AL,DET,AL,3,2,marcs001,porcr001,False,1,-1,1.3,0.7
1463,20100725,TOR,AL,DET,AL,5,3,cecib001,galaa002,False,2,-2,0.9,0.3
1464,20100725,TOR,AL,DET,AL,5,6,litsj001,bondj001,True,-1,1,1.9,-0.1
1585,20100803,CHA,AL,DET,AL,12,2,buehm001,porcr001,False,10,-10,-0.2,-0.2
1586,20100803,CHA,AL,DET,AL,1,7,torrc001,bondj001,True,-6,6,0.7,-1.6
1601,20100804,CHA,AL,DET,AL,4,1,jacke001,galaa002,False,3,-3,0.4,-1.3
1616,20100805,CHA,AL,DET,AL,6,4,garcf002,schem001,False,2,-2,0.8,-1.3
1626,20100806,ANA,AL,DET,AL,4,2,weavj003,verlj001,False,2,-2,-0.5,-1.3
1641,20100807,ANA,AL,DET,AL,10,1,kazms001,bondj001,False,9,-9,0.0,-0.7
1656,20100808,ANA,AL,DET,AL,4,9,bellt002,porcr001,True,-5,5,0.1,-1.9
1670,20100809,TBA,AL,DET,AL,6,3,pricd001,galaa002,False,3,-3,-0.2,-1.7
1680,20100810,TBA,AL,DET,AL,8,0,hellj001,schem001,False,8,-8,0.5,-1.9
1695,20100811,TBA,AL,DET,AL,2,3,garzm001,verlj001,True,-1,1,0.6,-2.5
1815,20100820,CLE,AL,DET,AL,0,6,mastj001,galaa002,True,-6,6,-0.1,-2.5
1829,20100821,CLE,AL,DET,AL,2,5,tomlj001,schem001,True,-3,3,0.0,-0.9
1845,20100822,CLE,AL,DET,AL,1,8,gomej002,verlj001,True,-7,7,-0.4,-1.2
1860,20100823,KCA,AL,DET,AL,3,12,chenb001,bondj001,True,-9,9,-2.3,-0.2
1871,20100824,KCA,AL,DET,AL,1,9,davik002,porcr001,True,-8,8,-2.6,0.9
1887,20100825,KCA,AL,DET,AL,4,3,osuls001,galaa002,False,1,-1,-2.8,1.9
2048,20100906,CHA,AL,DET,AL,5,4,jacke001,schem001,False,1,-1,2.3,2.7
2064,20100907,CHA,AL,DET,AL,1,9,garcf002,verlj001,True,-8,8,1.3,2.1
2079,20100908,CHA,AL,DET,AL,1,5,dankj001,bondj001,True,-4,4,0.6,3.2
2092,20100909,CHA,AL,DET,AL,3,6,floyg001,porcr001,True,-3,3,0.1,4.4
2101,20100910,BAL,AL,DET,AL,6,3,millk004,galaa002,False,3,-3,0.3,4.6
2116,20100911,BAL,AL,DET,AL,5,3,guthj001,schem001,False,2,-2,0.7,3.7
2131,20100912,BAL,AL,DET,AL,2,6,tillc001,verlj001,True,-4,4,1.1,3.2
2237,20100920,KCA,AL,DET,AL,5,7,greiz001,porcr001,True,-2,2,-1.7,2.9
2247,20100921,KCA,AL,DET,AL,9,6,chenb001,galaa002,False,3,-3,-2.0,2.2
2262,20100922,KCA,AL,DET,AL,2,4,davik002,schem001,True,-2,2,-0.6,1.1
2287,20100924,MIN,AL,DET,AL,1,10,lirif001,verlj001,True,-9,9,2.3,1.4
2302,20100925,MIN,AL,DET,AL,10,11,pavac001,bondj001,True,-1,1,1.2,2.4
2317,20100926,MIN,AL,DET,AL,1,5,duenb001,porcr001,True,-4,4,0.8,1.7
2531,20110408,KCA,AL,DET,AL,2,5,davik002,schem001,True,-3,3,-1.2,1.7
2547,20110409,KCA,AL,DET,AL,3,1,chenb001,cokep001,False,2,-2,-1.4,1.7
2562,20110410,KCA,AL,DET,AL,9,5,hochl001,porcr001,False,4,-4,-1.8,1.8
2573,20110411,TEX,AL,DET,AL,2,0,ogana001,verlj001,False,2,-2,1.6,1.6
2584,20110412,TEX,AL,DET,AL,4,5,wilsc004,pennb002,True,-1,1,2.1,1.0
2597,20110413,TEX,AL,DET,AL,2,3,bushd001,schem001,True,-1,1,2.2,0.9
2716,20110422,CHA,AL,DET,AL,3,9,buehm001,verlj001,True,-6,6,0.5,1.3
2730,20110423,CHA,AL,DET,AL,0,9,jacke001,pennb002,True,-9,9,-0.2,1.7
2745,20110424,CHA,AL,DET,AL,0,3,dankj001,schem001,True,-3,3,-1.6,1.7
2770,20110426,SEA,AL,DET,AL,7,3,hernf002,cokep001,False,4,-4,-1.7,1.9
2783,20110427,SEA,AL,DET,AL,10,1,bedae001,verlj001,False,9,-9,-1.7,1.1
2793,20110428,SEA,AL,DET,AL,7,2,pinem001,pennb002,False,5,-5,-1.1,-0.1
2850,20110502,NYA,AL,DET,AL,5,3,colob001,verlj001,False,2,-2,1.2,-0.4
2861,20110503,NYA,AL,DET,AL,2,4,sabac001,pennb002,True,-2,2,1.3,-0.2
2877,20110504,NYA,AL,DET,AL,0,4,garcf002,schem001,True,-4,4,1.2,0.2
2889,20110505,NYA,AL,DET,AL,3,6,burna001,porcr001,True,-3,3,1.2,0.5
2992,20110513,KCA,AL,DET,AL,1,3,hochl001,verlj001,True,-2,2,-1.4,0.7
3006,20110514,KCA,AL,DET,AL,0,3,franj003,pennb002,True,-3,3,-2.1,0.3
3034,20110516,TOR,AL,DET,AL,4,2,drabk001,schem001,False,2,-2,1.5,-0.3
3131,20110523,TBA,AL,DET,AL,3,6,hellj001,cokep001,True,-3,3,1.6,-0.8
3147,20110524,TBA,AL,DET,AL,6,7,daviw001,verlj001,True,-1,1,0.7,-0.1
3171,20110526,BOS,AL,DET,AL,14,1,aceva001,schem001,False,13,-13,1.8,0.9
3181,20110527,BOS,AL,DET,AL,6,3,waket001,porcr001,False,3,-3,3.2,0.1
3210,20110529,BOS,AL,DET,AL,4,3,buchc001,oliva002,False,1,-1,3.1,0.0
3211,20110529,BOS,AL,DET,AL,0,3,beckj002,verlj001,True,-3,3,3.3,-0.3
3227,20110530,MIN,AL,DET,AL,5,6,blacn001,pennb002,True,-1,1,-0.5,-0.4
3242,20110531,MIN,AL,DET,AL,7,8,duenb001,schem001,True,-1,1,-0.2,-0.6
3257,20110601,MIN,AL,DET,AL,2,4,bakes002,porcr001,True,-2,2,0.1,-0.7
3365,20110609,SEA,AL,DET,AL,1,4,fistd001,verlj001,True,-3,3,1.0,-0.8
3380,20110610,SEA,AL,DET,AL,3,2,bedae001,pennb002,False,1,-1,0.8,-0.3
3395,20110611,SEA,AL,DET,AL,1,8,pinem001,schem001,True,-7,7,0.6,-0.7
3410,20110612,SEA,AL,DET,AL,7,3,hernf002,porcr001,False,4,-4,-0.5,-0.1
3420,20110613,TBA,AL,DET,AL,1,2,cobba001,cokep001,True,-1,1,-0.9,0.8
3431,20110614,CLE,AL,DET,AL,0,4,mastj001,verlj001,True,-4,4,-2.6,1.2
3446,20110615,CLE,AL,DET,AL,6,4,carmf001,pennb002,False,2,-2,-2.5,1.7
3459,20110616,CLE,AL,DET,AL,2,6,talbm001,schem001,True,-4,4,-2.7,1.2
3566,20110624,ARI,NL,DET,AL,7,6,dukez001,cokep001,False,1,-1,1.5,1.5
3581,20110625,ARI,NL,DET,AL,0,6,collj001,verlj001,True,-6,6,1.9,1.3
3596,20110626,ARI,NL,DET,AL,3,8,saunj001,pennb002,True,-5,5,1.4,1.7
3604,20110627,TOR,AL,DET,AL,2,4,stewz001,schem001,True,-2,2,0.2,1.9
3617,20110628,NYN,NL,DET,AL,14,3,dickr001,porcr001,False,11,-11,2.0,2.2
3632,20110629,NYN,NL,DET,AL,16,9,capuc001,cokep001,False,7,-7,2.4,0.4
3644,20110630,NYN,NL,DET,AL,2,5,pelfm001,verlj001,True,-3,3,3.2,0.1
3656,20110701,SFN,NL,DET,AL,4,3,bumgm001,pennb002,False,1,-1,0.2,0.3
3672,20110702,SFN,NL,DET,AL,15,3,zitob001,schem001,False,12,-12,0.2,-0.2
3687,20110703,SFN,NL,DET,AL,3,6,voger001,porcr001,True,-3,3,1.1,-1.2
3813,20110715,CHA,AL,DET,AL,8,2,floyg001,verlj001,False,6,-6,0.9,-1.3
3828,20110716,CHA,AL,DET,AL,5,0,jacke001,schem001,False,5,-5,1.6,-1.8
3844,20110717,CHA,AL,DET,AL,3,4,humbp001,pennb002,True,-1,1,2.4,-2.9
3872,20110719,OAK,AL,DET,AL,3,8,moscg001,porcr001,True,-5,5,-1.2,-3.3
3887,20110720,OAK,AL,DET,AL,7,5,mccab001,belod001,False,2,-2,-2.1,-3.0
3993,20110728,ANA,AL,DET,AL,12,7,pinej001,pennb002,False,5,-5,0.3,-2.1
4007,20110729,ANA,AL,DET,AL,2,12,chatt001,porcr001,True,-10,10,1.0,-1.9
4022,20110730,ANA,AL,DET,AL,5,1,hared001,turnj002,False,4,-4,-0.2,-1.2
4038,20110731,ANA,AL,DET,AL,2,3,weavj003,verlj001,True,-1,1,0.3,-1.5
4065,20110802,TEX,AL,DET,AL,5,6,lewic001,schem001,True,-1,1,1.8,-0.2
4079,20110803,TEX,AL,DET,AL,4,5,harrm001,fistd001,True,-1,1,1.2,-0.4
4090,20110804,TEX,AL,DET,AL,5,2,ogana001,pennb002,False,3,-3,0.7,0.3
4237,20110815,MIN,AL,DET,AL,9,6,lirif001,porcr001,False,3,-3,-0.9,0.5
4253,20110816,MIN,AL,DET,AL,1,7,blacn001,verlj001,True,-6,6,-1.1,0.1
4268,20110817,MIN,AL,DET,AL,6,5,pavac001,pennb002,False,1,-1,-1.4,0.2
4292,20110819,CLE,AL,DET,AL,1,4,tomlj001,schem001,True,-3,3,0.8,0.3
4307,20110820,CLE,AL,DET,AL,1,10,huffd001,fistd001,True,-9,9,0.2,1.1
4322,20110821,CLE,AL,DET,AL,7,8,jimeu001,porcr001,True,-1,1,-0.6,1.0
4430,20110829,KCA,AL,DET,AL,9,5,hochl001,schem001,False,4,-4,-0.1,1.5
4445,20110830,KCA,AL,DET,AL,1,2,franj003,fistd001,True,-1,1,0.6,1.0
4460,20110831,KCA,AL,DET,AL,4,5,adcon001,porcr001,True,-1,1,0.1,1.0
4471,20110901,KCA,AL,DET,AL,11,8,duffd001,turnj002,False,3,-3,0.1,1.0
4484,20110902,CHA,AL,DET,AL,1,8,dankj001,verlj001,True,-7,7,1.2,1.0
4499,20110903,CHA,AL,DET,AL,8,9,floyg001,pennb002,True,-1,1,-0.2,2.0
4514,20110904,CHA,AL,DET,AL,2,18,buehm001,schem001,True,-16,16,-0.4,1.5
4583,20110909,MIN,AL,DET,AL,4,8,slowk001,pennb002,True,-4,4,-0.7,3.2
4598,20110910,MIN,AL,DET,AL,2,3,swara001,schem001,True,-1,1,-0.9,3.3
4613,20110911,MIN,AL,DET,AL,1,2,diams001,fistd001,True,-1,1,-1.3,2.5
4763,20110922,BAL,AL,DET,AL,6,5,britz001,turnj002,False,1,-1,-0.6,2.5
4778,20110923,BAL,AL,DET,AL,3,4,simoa001,porcr001,True,-1,1,-0.4,2.8
4794,20110924,BAL,AL,DET,AL,6,5,guthj001,verlj001,False,1,-1,-0.3,2.8
4809,20110925,BAL,AL,DET,AL,6,10,matub001,pennb002,True,-4,4,-0.3,2.6
4825,20110926,CLE,AL,DET,AL,0,14,jimeu001,fistd001,True,-14,14,-1.2,3.3
4840,20110927,CLE,AL,DET,AL,6,9,gomej002,schem001,True,-3,3,-1.9,4.0
4855,20110928,CLE,AL,DET,AL,4,5,mcalz001,porcr001,True,-1,1,-2.6,4.2
4863,20120405,BOS,AL,DET,AL,2,3,lestj001,verlj001,True,-1,1,-2.9,2.7
4881,20120407,BOS,AL,DET,AL,0,10,beckj002,fistd001,True,-10,10,-2.7,2.4
4896,20120408,BOS,AL,DET,AL,12,13,buchc001,schem001,True,-1,1,-3.2,3.3
4920,20120410,TBA,AL,DET,AL,2,5,moorm003,porcr001,True,-3,3,0.2,3.3
4932,20120411,TBA,AL,DET,AL,4,2,shiej002,verlj001,False,2,-2,0.1,3.7
4945,20120412,TBA,AL,DET,AL,2,7,niemj001,smyld001,True,-5,5,0.7,3.4
5041,20120419,TEX,AL,DET,AL,10,3,darvy001,wilka001,False,7,-7,3.6,4.0
5067,20120421,TEX,AL,DET,AL,10,4,harrm001,porcr001,False,6,-6,4.2,2.9
5068,20120421,TEX,AL,DET,AL,2,3,felin001,verlj001,True,-1,1,4.9,0.9
5082,20120422,TEX,AL,DET,AL,3,2,lewic001,smyld001,False,1,-1,4.7,0.7
5105,20120424,SEA,AL,DET,AL,7,4,vargj001,schem001,False,3,-3,-1.5,0.5
5120,20120425,SEA,AL,DET,AL,9,1,hernf002,wilka001,False,8,-8,-0.8,0.1
5137,20120426,SEA,AL,DET,AL,5,4,noesh001,porcr001,False,1,-1,0.7,-1.7
5200,20120501,KCA,AL,DET,AL,3,9,hochl001,porcr001,True,-6,6,1.3,-1.9
5214,20120502,KCA,AL,DET,AL,3,2,sancj002,verlj001,False,1,-1,0.4,-1.6
5238,20120504,CHA,AL,DET,AL,4,5,peavj001,smyld001,True,-1,1,1.4,-1.5
5253,20120505,CHA,AL,DET,AL,3,2,floyg001,schem001,False,1,-1,1.2,-1.9
5268,20120506,CHA,AL,DET,AL,1,3,axeld001,porcr001,True,-2,2,1.8,-1.3
5406,20120516,MIN,AL,DET,AL,11,7,blacn001,porcr001,False,4,-4,-3.0,-0.5
5421,20120517,MIN,AL,DET,AL,4,3,waltp001,fistd001,False,1,-1,-2.5,-1.0
5435,20120518,PIT,NL,DET,AL,0,6,mortc002,verlj001,True,-6,6,-0.6,-1.0
5450,20120519,PIT,NL,DET,AL,4,3,burna001,smyld001,False,1,-1,-1.4,-0.1
5465,20120520,PIT,NL,DET,AL,3,4,corrk001,schem001,True,-1,1,-1.2,0.6
5625,20120601,NYA,AL,DET,AL,9,4,sabac001,crosc001,False,5,-5,-0.2,0.8
5639,20120602,NYA,AL,DET,AL,3,4,kuroh001,porcr001,True,-1,1,0.0,-0.3
5654,20120603,NYA,AL,DET,AL,5,1,hughp001,verlj001,False,4,-4,0.2,-0.1
5676,20120605,CLE,AL,DET,AL,4,2,jimeu001,smyld001,False,2,-2,-2.2,-0.6
5691,20120606,CLE,AL,DET,AL,9,6,gomej002,schem001,False,3,-3,-2.2,-0.7
5705,20120607,CLE,AL,DET,AL,5,7,lowed001,crosc001,True,-2,2,-2.4,-1.2
5807,20120615,COL,NL,DET,AL,12,4,franj003,crosc001,False,8,-8,-1.6,-0.6
5822,20120616,COL,NL,DET,AL,1,4,friec001,fistd001,True,-3,3,-0.9,-1.3
5837,20120617,COL,NL,DET,AL,0,5,guthj001,schem001,True,-5,5,-0.9,-1.6
5863,20120619,SLN,NL,DET,AL,3,6,lynnl001,verlj001,True,-3,3,-0.3,-1.0
5878,20120620,SLN,NL,DET,AL,3,1,westj001,porcr001,False,2,-2,-1.2,-0.8
5890,20120621,SLN,NL,DET,AL,1,2,lohsk001,turnj002,True,-1,1,-0.9,-0.5
6042,20120702,MIN,AL,DET,AL,6,4,hendl001,fistd001,False,2,-2,-0.9,-0.5
6055,20120703,MIN,AL,DET,AL,8,6,blacn001,belod001,False,2,-2,-1.0,-0.3
6070,20120704,MIN,AL,DET,AL,1,5,duenb001,verlj001,True,-4,4,-1.1,-0.3
6086,20120705,MIN,AL,DET,AL,3,7,diams001,porcr001,True,-4,4,-1.4,0.4
6100,20120706,KCA,AL,DET,AL,2,4,sancj002,smyld001,True,-2,2,-0.2,0.6
6116,20120707,KCA,AL,DET,AL,7,8,chenb001,fistd001,True,-1,1,-0.6,1.6
6131,20120708,KCA,AL,DET,AL,1,7,teafe001,schem001,True,-6,6,-0.8,1.4
6188,20120716,ANA,AL,DET,AL,6,8,sante001,porcr001,True,-2,2,-1.6,1.5
6200,20120717,ANA,AL,DET,AL,13,0,richg002,turnj002,False,13,-13,-2.0,1.4
6215,20120718,ANA,AL,DET,AL,2,7,wilsc004,fistd001,True,-5,5,-0.5,0.3
6230,20120719,ANA,AL,DET,AL,1,5,willj003,schem001,True,-4,4,-0.1,0.7
6243,20120720,CHA,AL,DET,AL,2,4,peavj001,verlj001,True,-2,2,-1.3,1.3
6258,20120721,CHA,AL,DET,AL,1,7,salec001,porcr001,True,-6,6,-2.2,1.7
6274,20120722,CHA,AL,DET,AL,4,6,humbp001,turnj002,True,-2,2,-2.4,1.9
6435,20120803,CLE,AL,DET,AL,2,10,mastj001,sanca004,True,-8,8,-3.4,1.7
6451,20120804,CLE,AL,DET,AL,1,6,jimeu001,fistd001,True,-5,5,-4.3,2.3
6466,20120805,CLE,AL,DET,AL,8,10,seddc001,schem001,True,-2,2,-4.6,2.7
6483,20120806,NYA,AL,DET,AL,2,7,novai001,verlj001,True,-5,5,0.5,2.3
6496,20120807,NYA,AL,DET,AL,5,6,hughp001,porcr001,True,-1,1,-0.5,2.6
6511,20120808,NYA,AL,DET,AL,12,8,sabac001,sanca004,False,4,-4,-0.2,4.0
6524,20120809,NYA,AL,DET,AL,4,3,kuroh001,fistd001,False,1,-1,-0.2,3.1
6629,20120817,BAL,AL,DET,AL,3,5,huntt002,verlj001,True,-2,2,1.0,2.6
6644,20120818,BAL,AL,DET,AL,3,2,britz001,porcr001,False,1,-1,0.0,2.6
6660,20120819,BAL,AL,DET,AL,7,5,chenw001,fistd001,False,2,-2,-0.1,1.9
6688,20120821,TOR,AL,DET,AL,3,5,romer002,schem001,True,-2,2,-2.1,1.5
6703,20120822,TOR,AL,DET,AL,2,3,laffa001,sanca004,True,-1,1,-2.0,0.9
6718,20120823,TOR,AL,DET,AL,2,3,happj001,verlj001,True,-1,1,-1.6,0.5
6729,20120824,ANA,AL,DET,AL,2,1,greiz001,porcr001,False,1,-1,-0.5,0.4
6744,20120825,ANA,AL,DET,AL,3,5,hared001,smyld001,True,-2,2,0.2,-0.2
6758,20120826,ANA,AL,DET,AL,2,5,sante001,schem001,True,-3,3,0.2,-0.1
6821,20120831,CHA,AL,DET,AL,4,7,peavj001,fistd001,True,-3,3,-0.2,0.6
6835,20120901,CHA,AL,DET,AL,1,5,lirif001,schem001,True,-4,4,-0.6,1.0
6851,20120902,CHA,AL,DET,AL,2,4,salec001,verlj001,True,-2,2,-1.4,1.2
6866,20120903,CLE,AL,DET,AL,3,2,klubc001,sanca004,False,1,-1,-2.5,1.5
6881,20120904,CLE,AL,DET,AL,3,2,mastj001,porcr001,False,1,-1,-2.2,1.6
6896,20120905,CLE,AL,DET,AL,1,7,jimeu001,fistd001,True,-6,6,-2.5,1.3
